id,display_name,works_api_url,works_count,h_index,country_code
https://openalex.org/A5044307828,Elke Schliermann,https://api.openalex.org/works?filter=author.id:A5044307828,1,1,DE
https://openalex.org/A5060952477,Chuansheng Chen,https://api.openalex.org/works?filter=author.id:A5060952477,775,76,CN
https://openalex.org/A5090235061,Susanna C. Larsson,https://api.openalex.org/works?filter=author.id:A5090235061,517,76,SE
https://openalex.org/A5058670321,Kai Shu,https://api.openalex.org/works?filter=author.id:A5058670321,443,34,CN
https://openalex.org/A5060893068,Daniel Tranel,https://api.openalex.org/works?filter=author.id:A5060893068,417,104,US
https://openalex.org/A5029400518,Jing Wei,https://api.openalex.org/works?filter=author.id:A5029400518,286,37,US
https://openalex.org/A5005491067,Gareth R. Barnes,https://api.openalex.org/works?filter=author.id:A5005491067,242,63,GB
https://openalex.org/A5028808281,Uma Rani,https://api.openalex.org/works?filter=author.id:A5028808281,124,13,CH
https://openalex.org/A5055275267,Rhian Daniel,https://api.openalex.org/works?filter=author.id:A5055275267,102,23,GB
https://openalex.org/A5079288860,Giorgia Committeri,https://api.openalex.org/works?filter=author.id:A5079288860,102,30,IT
https://openalex.org/A5044395803,Dorita H. F. Chang,https://api.openalex.org/works?filter=author.id:A5044395803,68,13,HK
https://openalex.org/A5086127218,Xiao Gong,https://api.openalex.org/works?filter=author.id:A5086127218,65,16,CN
https://openalex.org/A5070635300,Benny Borremans,https://api.openalex.org/works?filter=author.id:A5070635300,61,21,US
https://openalex.org/A5001888030,László Zalányi,https://api.openalex.org/works?filter=author.id:A5001888030,38,10,HU
https://openalex.org/A5066150053,Michelle I. Seelig,https://api.openalex.org/works?filter=author.id:A5066150053,38,10,US
https://openalex.org/A5032817992,Michael F. Verde,https://api.openalex.org/works?filter=author.id:A5032817992,36,18,GB
https://openalex.org/A5015067856,Christine H. Nakatani,https://api.openalex.org/works?filter=author.id:A5015067856,31,11,US
https://openalex.org/A5004827802,Géraldine del Mondo,https://api.openalex.org/works?filter=author.id:A5004827802,28,5,FR
https://openalex.org/A5040419676,Ritesh Noothigattu,https://api.openalex.org/works?filter=author.id:A5040419676,24,9,US
https://openalex.org/A5017637321,Lex Thijssen,https://api.openalex.org/works?filter=author.id:A5017637321,17,8,NL
https://openalex.org/A5054544012,Katherine F. Bayston,https://api.openalex.org/works?filter=author.id:A5054544012,17,7,NZ
https://openalex.org/A5089236354,Yevgeniy Medynskiy,https://api.openalex.org/works?filter=author.id:A5089236354,15,9,US
https://openalex.org/A5061303616,Jixuan Cai,https://api.openalex.org/works?filter=author.id:A5061303616,11,8,CN
https://openalex.org/A5009212094,Niclas Lovsjö,https://api.openalex.org/works?filter=author.id:A5009212094,2,2,SE
https://openalex.org/A5010564982,Filipi N Silva,https://api.openalex.org/works?filter=author.id:A5010564982,1,1,US
https://openalex.org/A5041255956,Saniul Ahmed,https://api.openalex.org/works?filter=author.id:A5041255956,1,1,GB
https://openalex.org/A5052304130,Di Wang,https://api.openalex.org/works?filter=author.id:A5052304130,4832,97,CN
https://openalex.org/A5082768576,Henner Simianer,https://api.openalex.org/works?filter=author.id:A5082768576,342,47,DE
https://openalex.org/A5049007470,Sang Jeong Kim,https://api.openalex.org/works?filter=author.id:A5049007470,206,32,KR
https://openalex.org/A5086047381,Toshiaki Taniike,https://api.openalex.org/works?filter=author.id:A5086047381,203,26,JP
https://openalex.org/A5047668418,Julio Chaves,https://api.openalex.org/works?filter=author.id:A5047668418,188,20,BR
https://openalex.org/A5044130443,Claudia Wagner,https://api.openalex.org/works?filter=author.id:A5044130443,166,24,DE
https://openalex.org/A5013820096,John O. Ledyard,https://api.openalex.org/works?filter=author.id:A5013820096,155,35,US
https://openalex.org/A5015683038,Iyad Sultan,https://api.openalex.org/works?filter=author.id:A5015683038,154,29,JO
https://openalex.org/A5050656871,Aniket Kittur,https://api.openalex.org/works?filter=author.id:A5050656871,131,39,US
https://openalex.org/A5074061414,Danielle E. Ramo,https://api.openalex.org/works?filter=author.id:A5074061414,129,35,US
https://openalex.org/A5037020414,Jianmin Jia,https://api.openalex.org/works?filter=author.id:A5037020414,123,25,CN
https://openalex.org/A5011091239,S. S. Manna,https://api.openalex.org/works?filter=author.id:A5011091239,116,19,IN
https://openalex.org/A5088618195,Folke Snickars,https://api.openalex.org/works?filter=author.id:A5088618195,114,11,SE
https://openalex.org/A5001729428,Junya Nishino,https://api.openalex.org/works?filter=author.id:A5001729428,107,14,US
https://openalex.org/A5046886059,Aliaksandr Birukou,https://api.openalex.org/works?filter=author.id:A5046886059,74,16,DE
https://openalex.org/A5032967174,Stephan Schlögl,https://api.openalex.org/works?filter=author.id:A5032967174,71,10,DE
https://openalex.org/A5027736689,Aitor Urbieta,https://api.openalex.org/works?filter=author.id:A5027736689,67,15,ES
https://openalex.org/A5073905699,Daniel Campbell-Meiklejohn,https://api.openalex.org/works?filter=author.id:A5073905699,46,14,GB
https://openalex.org/A5003794402,Mario Gutiérrez-Roig,https://api.openalex.org/works?filter=author.id:A5003794402,29,9,GB
https://openalex.org/A5013582128,Manuel Muñoz‐Herrera,https://api.openalex.org/works?filter=author.id:A5013582128,26,4,US
https://openalex.org/A5014721733,Michael Knappstein,https://api.openalex.org/works?filter=author.id:A5014721733,16,4,DE
https://openalex.org/A5048673787,Masashi Tomoyose,https://api.openalex.org/works?filter=author.id:A5048673787,12,3,JP
https://openalex.org/A5037837383,Francisco Javier Villarroel Ordenes,https://api.openalex.org/works?filter=author.id:A5037837383,8,4,US
https://openalex.org/A5077689950,Yingjie Zhang,https://api.openalex.org/works?filter=author.id:A5077689950,8,4,CN
https://openalex.org/A5006022470,Ethan Wood,https://api.openalex.org/works?filter=author.id:A5006022470,2,2,GB
https://openalex.org/A5011166102,Yang Chai,https://api.openalex.org/works?filter=author.id:A5011166102,487,73,CN
https://openalex.org/A5046490531,Klaus Tochtermann,https://api.openalex.org/works?filter=author.id:A5046490531,310,13,DE
https://openalex.org/A5003961936,Erik M. Bollt,https://api.openalex.org/works?filter=author.id:A5003961936,288,35,US
https://openalex.org/A5023012850,Arvind Singhal,https://api.openalex.org/works?filter=author.id:A5023012850,220,28,NO
https://openalex.org/A5049539014,Uta Noppeney,https://api.openalex.org/works?filter=author.id:A5049539014,220,49,GB
https://openalex.org/A5030660616,Chris Frith,https://api.openalex.org/works?filter=author.id:A5030660616,216,38,GB
https://openalex.org/A5024588682,Zhijian Yao,https://api.openalex.org/works?filter=author.id:A5024588682,207,31,CN
https://openalex.org/A5009911024,Gisele L. Pappa,https://api.openalex.org/works?filter=author.id:A5009911024,191,22,BR
https://openalex.org/A5037858093,Fan He,https://api.openalex.org/works?filter=author.id:A5037858093,183,25,CN
https://openalex.org/A5081947501,Jarosław Jankowski,https://api.openalex.org/works?filter=author.id:A5081947501,159,18,PL
https://openalex.org/A5076643067,Marko Tkalčič,https://api.openalex.org/works?filter=author.id:A5076643067,139,19,SI
https://openalex.org/A5086383533,Diana Tamir,https://api.openalex.org/works?filter=author.id:A5086383533,108,24,US
https://openalex.org/A5031861765,Robert A. Metzger,https://api.openalex.org/works?filter=author.id:A5031861765,106,27,US
https://openalex.org/A5016637242,Wendy L. Bedwell,https://api.openalex.org/works?filter=author.id:A5016637242,81,17,US
https://openalex.org/A5039348391,Holly Jean Buck,https://api.openalex.org/works?filter=author.id:A5039348391,51,17,US
https://openalex.org/A5006525618,Lew Fulton,https://api.openalex.org/works?filter=author.id:A5006525618,42,11,US
https://openalex.org/A5073466376,Ro’i Zultan,https://api.openalex.org/works?filter=author.id:A5073466376,37,12,IL
https://openalex.org/A5070302861,Austin van Loon,https://api.openalex.org/works?filter=author.id:A5070302861,23,5,US
https://openalex.org/A5004541631,Matthias G. Arend,https://api.openalex.org/works?filter=author.id:A5004541631,21,7,DE
https://openalex.org/A5047966178,Hans Joachim Schalk,https://api.openalex.org/works?filter=author.id:A5047966178,21,3,DE
https://openalex.org/A5076754883,Killian L. McLoughlin,https://api.openalex.org/works?filter=author.id:A5076754883,16,5,US
https://openalex.org/A5026889164,Victor Pascual-Cid,https://api.openalex.org/works?filter=author.id:A5026889164,5,3,ES
https://openalex.org/A5024253756,Maija Vanhatalo,https://api.openalex.org/works?filter=author.id:A5024253756,3,1,FI
https://openalex.org/A5010567900,Frederik Riedel,https://api.openalex.org/works?filter=author.id:A5010567900,1,1,
https://openalex.org/A5015842765,S. Beharry,https://api.openalex.org/works?filter=author.id:A5015842765,1,1,GB
https://openalex.org/A5066136171,Caro Lucas,https://api.openalex.org/works?filter=author.id:A5066136171,404,41,EC
https://openalex.org/A5003257736,Xiaopeng Wei,https://api.openalex.org/works?filter=author.id:A5003257736,388,37,CN
https://openalex.org/A5056214167,Marcos Faundez-Zanuy,https://api.openalex.org/works?filter=author.id:A5056214167,235,31,ES
https://openalex.org/A5089550449,Graham Hart,https://api.openalex.org/works?filter=author.id:A5089550449,219,42,GB
https://openalex.org/A5039141916,Stephen M. Ritchie,https://api.openalex.org/works?filter=author.id:A5039141916,213,38,CA
https://openalex.org/A5045268725,Kazuhiro Ueda,https://api.openalex.org/works?filter=author.id:A5045268725,209,11,JP
https://openalex.org/A5047699502,Mihai Surdeanu,https://api.openalex.org/works?filter=author.id:A5047699502,205,32,US
https://openalex.org/A5049314735,Andrew Crooks,https://api.openalex.org/works?filter=author.id:A5049314735,185,33,US
https://openalex.org/A5049119318,Chung-hong Chan,https://api.openalex.org/works?filter=author.id:A5049119318,169,31,DE
https://openalex.org/A5043161143,Marcel A.L.M. van Assen,https://api.openalex.org/works?filter=author.id:A5043161143,164,37,NL
https://openalex.org/A5004836627,Budhendra Bhaduri,https://api.openalex.org/works?filter=author.id:A5004836627,150,23,US
https://openalex.org/A5005075027,Xuhong Liao,https://api.openalex.org/works?filter=author.id:A5005075027,114,27,CN
https://openalex.org/A5082301273,Paul Smith,https://api.openalex.org/works?filter=author.id:A5082301273,92,12,GB
https://openalex.org/A5045268197,Maura Conway,https://api.openalex.org/works?filter=author.id:A5045268197,86,18,IE
https://openalex.org/A5024727119,Manuel Vargas,https://api.openalex.org/works?filter=author.id:A5024727119,80,14,MX
https://openalex.org/A5001296301,Fabiano L. Ribeiro,https://api.openalex.org/works?filter=author.id:A5001296301,55,12,BR
https://openalex.org/A5082411878,Andrey Fradkin,https://api.openalex.org/works?filter=author.id:A5082411878,51,12,US
https://openalex.org/A5028739952,Zachary Greene,https://api.openalex.org/works?filter=author.id:A5028739952,42,14,GB
https://openalex.org/A5055762201,A. F. Kushnir,https://api.openalex.org/works?filter=author.id:A5055762201,36,8,RU
https://openalex.org/A5024827797,Poh Lin Tan,https://api.openalex.org/works?filter=author.id:A5024827797,33,6,SG
https://openalex.org/A5053642846,Jennifer Brundidge,https://api.openalex.org/works?filter=author.id:A5053642846,12,7,US
https://openalex.org/A5029146423,Andrei Gurca,https://api.openalex.org/works?filter=author.id:A5029146423,8,3,GB
https://openalex.org/A5027363618,Justine Chen,https://api.openalex.org/works?filter=author.id:A5027363618,6,3,US
https://openalex.org/A5021091118,Jonas Teuber,https://api.openalex.org/works?filter=author.id:A5021091118,1,1,DE
https://openalex.org/A5090421211,Kian Connelly Greene,https://api.openalex.org/works?filter=author.id:A5090421211,1,1,CL
https://openalex.org/A5089373684,Trey Ideker,https://api.openalex.org/works?filter=author.id:A5089373684,449,95,US
https://openalex.org/A5006015323,Paul Dendale,https://api.openalex.org/works?filter=author.id:A5006015323,380,53,BE
https://openalex.org/A5038609897,Robin Carhart‐Harris,https://api.openalex.org/works?filter=author.id:A5038609897,210,58,US
https://openalex.org/A5080519824,S. Philip Morgan,https://api.openalex.org/works?filter=author.id:A5080519824,197,54,US
https://openalex.org/A5025333668,Shubham Singh,https://api.openalex.org/works?filter=author.id:A5025333668,181,12,IN
https://openalex.org/A5007738986,Jinlong Yang,https://api.openalex.org/works?filter=author.id:A5007738986,150,18,CN
https://openalex.org/A5020905591,Marko Sysi-Aho,https://api.openalex.org/works?filter=author.id:A5020905591,81,25,FI
https://openalex.org/A5059093596,A. James O’Malley,https://api.openalex.org/works?filter=author.id:A5059093596,80,21,US
https://openalex.org/A5081488662,Yannick Versley,https://api.openalex.org/works?filter=author.id:A5081488662,61,16,DE
https://openalex.org/A5004191261,Bilal Ghanem,https://api.openalex.org/works?filter=author.id:A5004191261,54,12,CA
https://openalex.org/A5059896630,Min S. H. Aung,https://api.openalex.org/works?filter=author.id:A5059896630,53,20,GB
https://openalex.org/A5075717967,Cristián Candia,https://api.openalex.org/works?filter=author.id:A5075717967,41,4,CL
https://openalex.org/A5079988141,David Etter,https://api.openalex.org/works?filter=author.id:A5079988141,26,5,US
https://openalex.org/A5040815133,Sangwu Lee,https://api.openalex.org/works?filter=author.id:A5040815133,18,5,US
https://openalex.org/A5039607010,Yoon-Chan Jhi,https://api.openalex.org/works?filter=author.id:A5039607010,16,10,KR
https://openalex.org/A5051310031,John Z.H. Zhang,https://api.openalex.org/works?filter=author.id:A5051310031,12,7,CN
https://openalex.org/A5021768388,Courtney A. Hagan,https://api.openalex.org/works?filter=author.id:A5021768388,11,4,US
https://openalex.org/A5084891661,Mohsen Jadidi,https://api.openalex.org/works?filter=author.id:A5084891661,11,4,DE
https://openalex.org/A5048866497,Riccardo Porrini,https://api.openalex.org/works?filter=author.id:A5048866497,10,2,IT
https://openalex.org/A5001375811,Sigga Svala Jonasdottir,https://api.openalex.org/works?filter=author.id:A5001375811,6,2,IS
https://openalex.org/A5057338010,Kyle Reinholt,https://api.openalex.org/works?filter=author.id:A5057338010,3,3,US
https://openalex.org/A5091188638,Jean-Raymond Betterton,https://api.openalex.org/works?filter=author.id:A5091188638,2,2,US
https://openalex.org/A5053515806,Lily Voge,https://api.openalex.org/works?filter=author.id:A5053515806,1,1,NL
https://openalex.org/A5065227152,Chia Ding Hsieh,https://api.openalex.org/works?filter=author.id:A5065227152,1,1,TW
https://openalex.org/A5090337737,Joe Apai,https://api.openalex.org/works?filter=author.id:A5090337737,1,1,AU
https://openalex.org/A5063575243,Guoqing Zhang,https://api.openalex.org/works?filter=author.id:A5063575243,1838,80,CN
https://openalex.org/A5022224624,Axel Kleidon,https://api.openalex.org/works?filter=author.id:A5022224624,374,43,DE
https://openalex.org/A5000111344,Richard S. Zemel,https://api.openalex.org/works?filter=author.id:A5000111344,322,55,US
https://openalex.org/A5088832285,Barbara Plank,https://api.openalex.org/works?filter=author.id:A5088832285,263,27,DK
https://openalex.org/A5005839139,Mássimo Marinacci,https://api.openalex.org/works?filter=author.id:A5005839139,259,38,IT
https://openalex.org/A5035410751,Sharolyn Anderson,https://api.openalex.org/works?filter=author.id:A5035410751,185,34,US
https://openalex.org/A5054947147,Wouter van den Bos,https://api.openalex.org/works?filter=author.id:A5054947147,142,32,NL
https://openalex.org/A5015039782,Alessandra Griffa,https://api.openalex.org/works?filter=author.id:A5015039782,126,30,CH
https://openalex.org/A5066361095,Fiery Cushman,https://api.openalex.org/works?filter=author.id:A5066361095,119,23,US
https://openalex.org/A5000969982,Linyuan Lü,https://api.openalex.org/works?filter=author.id:A5000969982,109,33,CN
https://openalex.org/A5020784139,Akhil Mathur,https://api.openalex.org/works?filter=author.id:A5020784139,94,20,GB
https://openalex.org/A5041371513,Sarah Darby,https://api.openalex.org/works?filter=author.id:A5041371513,92,22,GB
https://openalex.org/A5062587994,Asghar Abbasi,https://api.openalex.org/works?filter=author.id:A5062587994,91,16,PK
https://openalex.org/A5070809975,Muhammad Atif Qureshi,https://api.openalex.org/works?filter=author.id:A5070809975,86,9,IE
https://openalex.org/A5007878315,Will M. Gervais,https://api.openalex.org/works?filter=author.id:A5007878315,79,26,GB
https://openalex.org/A5003031572,Andrey Bogomolov,https://api.openalex.org/works?filter=author.id:A5003031572,73,20,RU
https://openalex.org/A5042713763,Massimo Roma,https://api.openalex.org/works?filter=author.id:A5042713763,68,14,IT
https://openalex.org/A5089795326,Luca Candeloro,https://api.openalex.org/works?filter=author.id:A5089795326,54,14,IT
https://openalex.org/A5067748867,Michela Ferron,https://api.openalex.org/works?filter=author.id:A5067748867,40,12,IT
https://openalex.org/A5040103350,Samuel Kolb,https://api.openalex.org/works?filter=author.id:A5040103350,26,5,BE
https://openalex.org/A5074519477,Lauren Southwick,https://api.openalex.org/works?filter=author.id:A5074519477,23,4,US
https://openalex.org/A5060236527,Ioanna Miliou,https://api.openalex.org/works?filter=author.id:A5060236527,19,4,SE
https://openalex.org/A5077167500,Beau Coker,https://api.openalex.org/works?filter=author.id:A5077167500,15,4,US
https://openalex.org/A5088776221,René Pfitzner,https://api.openalex.org/works?filter=author.id:A5088776221,13,5,CH
https://openalex.org/A5020188776,Natalie Tong,https://api.openalex.org/works?filter=author.id:A5020188776,3,2,US
https://openalex.org/A5024087833,Colin F. Camerer,https://api.openalex.org/works?filter=author.id:A5024087833,485,108,US
https://openalex.org/A5053217291,Lucia Specia,https://api.openalex.org/works?filter=author.id:A5053217291,410,42,GB
https://openalex.org/A5005905514,Xian Sun,https://api.openalex.org/works?filter=author.id:A5005905514,354,40,CN
https://openalex.org/A5071390048,Martin Nöllenburg,https://api.openalex.org/works?filter=author.id:A5071390048,316,18,AT
https://openalex.org/A5076716774,Itsuki Noda,https://api.openalex.org/works?filter=author.id:A5076716774,185,19,JP
https://openalex.org/A5030776949,John Rhodes,https://api.openalex.org/works?filter=author.id:A5030776949,179,23,US
https://openalex.org/A5035350409,P. Michiel Westenberg,https://api.openalex.org/works?filter=author.id:A5035350409,161,37,NL
https://openalex.org/A5029368066,Martin Raw,https://api.openalex.org/works?filter=author.id:A5029368066,159,32,GB
https://openalex.org/A5050256273,Mitsuo Tonoike,https://api.openalex.org/works?filter=author.id:A5050256273,158,22,JP
https://openalex.org/A5035817829,Ran R. Hassin,https://api.openalex.org/works?filter=author.id:A5035817829,117,32,IL
https://openalex.org/A5035769136,Zhiwen Guo,https://api.openalex.org/works?filter=author.id:A5035769136,116,24,CN
https://openalex.org/A5006337041,Romaric Besançon,https://api.openalex.org/works?filter=author.id:A5006337041,115,11,FR
https://openalex.org/A5062307604,Qi Lei,https://api.openalex.org/works?filter=author.id:A5062307604,110,17,CN
https://openalex.org/A5053164360,Peng Ren,https://api.openalex.org/works?filter=author.id:A5053164360,85,18,CN
https://openalex.org/A5034130966,Charles R. Shipan,https://api.openalex.org/works?filter=author.id:A5034130966,79,23,US
https://openalex.org/A5071813608,Deborah Strumsky,https://api.openalex.org/works?filter=author.id:A5071813608,43,17,SE
https://openalex.org/A5044408832,Rik van Noord,https://api.openalex.org/works?filter=author.id:A5044408832,39,9,NL
https://openalex.org/A5005542430,Katherine Stovel,https://api.openalex.org/works?filter=author.id:A5005542430,34,17,US
https://openalex.org/A5062901143,Apostolos Gkatzionis,https://api.openalex.org/works?filter=author.id:A5062901143,32,11,GB
https://openalex.org/A5007638663,Sibilla Di Guida,https://api.openalex.org/works?filter=author.id:A5007638663,28,8,DK
https://openalex.org/A5022972945,Ophélie Fraisier,https://api.openalex.org/works?filter=author.id:A5022972945,21,5,FR
https://openalex.org/A5074348755,Christoph Sajons,https://api.openalex.org/works?filter=author.id:A5074348755,20,4,DE
https://openalex.org/A5039498391,Johann Harnoss,https://api.openalex.org/works?filter=author.id:A5039498391,10,3,FR
https://openalex.org/A5064563606,Daniel Doty,https://api.openalex.org/works?filter=author.id:A5064563606,5,4,US
https://openalex.org/A5089843819,Taha Shokatian,https://api.openalex.org/works?filter=author.id:A5089843819,1,1,
https://openalex.org/A5064827570,Robin Dunbar,https://api.openalex.org/works?filter=author.id:A5064827570,636,103,GB
https://openalex.org/A5010889338,Eun Mi Lee,https://api.openalex.org/works?filter=author.id:A5010889338,474,30,KR
https://openalex.org/A5045629242,Bélâ Suki,https://api.openalex.org/works?filter=author.id:A5045629242,417,61,US
https://openalex.org/A5055816070,Tao Guan,https://api.openalex.org/works?filter=author.id:A5055816070,365,29,CN
https://openalex.org/A5037095112,Carl Folke,https://api.openalex.org/works?filter=author.id:A5037095112,252,51,SE
https://openalex.org/A5016367316,Junxuan Fan,https://api.openalex.org/works?filter=author.id:A5016367316,238,37,CN
https://openalex.org/A5030975599,Haim J. Wolfson,https://api.openalex.org/works?filter=author.id:A5030975599,221,68,IL
https://openalex.org/A5087101952,Mingjun Peng,https://api.openalex.org/works?filter=author.id:A5087101952,188,22,CN
https://openalex.org/A5016874794,Marc Gyssens,https://api.openalex.org/works?filter=author.id:A5016874794,182,24,BE
https://openalex.org/A5061163275,Yan Shen,https://api.openalex.org/works?filter=author.id:A5061163275,147,32,CN
https://openalex.org/A5017608979,Christian Schwens,https://api.openalex.org/works?filter=author.id:A5017608979,90,26,DE
https://openalex.org/A5033575129,Anna Alexandrova,https://api.openalex.org/works?filter=author.id:A5033575129,80,17,GB
https://openalex.org/A5030391764,A. J. S. Hawkins,https://api.openalex.org/works?filter=author.id:A5030391764,65,33,GB
https://openalex.org/A5013235219,Cordula Vesper,https://api.openalex.org/works?filter=author.id:A5013235219,57,15,DK
https://openalex.org/A5033519947,Anfan Chen,https://api.openalex.org/works?filter=author.id:A5033519947,43,11,CN
https://openalex.org/A5073723909,Christopher Antoun,https://api.openalex.org/works?filter=author.id:A5073723909,42,11,US
https://openalex.org/A5054264386,Andreas Kappes,https://api.openalex.org/works?filter=author.id:A5054264386,39,13,GB
https://openalex.org/A5073165831,Heili Pals,https://api.openalex.org/works?filter=author.id:A5073165831,30,7,US
https://openalex.org/A5026766354,Aamena Alshamsi,https://api.openalex.org/works?filter=author.id:A5026766354,28,8,AE
https://openalex.org/A5086784160,Sandra Siby,https://api.openalex.org/works?filter=author.id:A5086784160,23,6,GB
https://openalex.org/A5091049710,Rui Xiao,https://api.openalex.org/works?filter=author.id:A5091049710,23,8,CN
https://openalex.org/A5011163036,Daqi Lu,https://api.openalex.org/works?filter=author.id:A5011163036,12,7,US
https://openalex.org/A5037186646,Michael Macy,https://api.openalex.org/works?filter=author.id:A5037186646,10,6,US
https://openalex.org/A5011205274,Theodoros Bourchas,https://api.openalex.org/works?filter=author.id:A5011205274,9,5,CH
https://openalex.org/A5059016769,Margaret Zheng,https://api.openalex.org/works?filter=author.id:A5059016769,3,1,
https://openalex.org/A5023888505,C. D. Frith,https://api.openalex.org/works?filter=author.id:A5023888505,521,179,GB
https://openalex.org/A5024503391,G. Lamanna,https://api.openalex.org/works?filter=author.id:A5024503391,385,65,FR
https://openalex.org/A5070776447,Teruhiro Nakada,https://api.openalex.org/works?filter=author.id:A5070776447,377,29,JP
https://openalex.org/A5014664928,Margaret S. Clark,https://api.openalex.org/works?filter=author.id:A5014664928,293,60,US
https://openalex.org/A5006380227,Kilian Q. Weinberger,https://api.openalex.org/works?filter=author.id:A5006380227,267,59,US
https://openalex.org/A5060751756,Ivo Vlaev,https://api.openalex.org/works?filter=author.id:A5060751756,250,30,GB
https://openalex.org/A5049055278,Siddhartha Sen,https://api.openalex.org/works?filter=author.id:A5049055278,245,27,IN
https://openalex.org/A5087180664,Richard F. Betzel,https://api.openalex.org/works?filter=author.id:A5087180664,192,46,US
https://openalex.org/A5088620108,Biying Zhang,https://api.openalex.org/works?filter=author.id:A5088620108,176,28,CN
https://openalex.org/A5053949309,Anthony T. S. Ho,https://api.openalex.org/works?filter=author.id:A5053949309,168,21,CN
https://openalex.org/A5000209112,Francesco Aletta,https://api.openalex.org/works?filter=author.id:A5000209112,166,29,GB
https://openalex.org/A5060769641,F.W. Wiegel,https://api.openalex.org/works?filter=author.id:A5060769641,141,22,NL
https://openalex.org/A5011019907,Justin C. Clark,https://api.openalex.org/works?filter=author.id:A5011019907,134,22,US
https://openalex.org/A5001410589,Eva‐Maria Merz,https://api.openalex.org/works?filter=author.id:A5001410589,120,20,NL
https://openalex.org/A5030652976,Makoto Nirei,https://api.openalex.org/works?filter=author.id:A5030652976,84,11,JP
https://openalex.org/A5033443211,Yong Wang,https://api.openalex.org/works?filter=author.id:A5033443211,57,15,CN
https://openalex.org/A5065304510,Richard van der Wurff,https://api.openalex.org/works?filter=author.id:A5065304510,47,14,NL
https://openalex.org/A5089057306,Fahad AlGhamdi,https://api.openalex.org/works?filter=author.id:A5089057306,44,10,SA
https://openalex.org/A5022601229,B. Horowitz,https://api.openalex.org/works?filter=author.id:A5022601229,32,12,US
https://openalex.org/A5024150057,Arun Tejasvi Chaganty,https://api.openalex.org/works?filter=author.id:A5024150057,32,11,US
https://openalex.org/A5021506394,Dónal Doyle,https://api.openalex.org/works?filter=author.id:A5021506394,19,8,IE
https://openalex.org/A5063588885,Patricia Jones,https://api.openalex.org/works?filter=author.id:A5063588885,15,3,GB
https://openalex.org/A5021420705,Yui Kazawa,https://api.openalex.org/works?filter=author.id:A5021420705,8,2,JP
https://openalex.org/A5013374806,Joan Massachs,https://api.openalex.org/works?filter=author.id:A5013374806,1,1,ES
https://openalex.org/A5020008776,Xianzhi Ruan,https://api.openalex.org/works?filter=author.id:A5020008776,1,1,
https://openalex.org/A5065418938,Yuanyuan Wang,https://api.openalex.org/works?filter=author.id:A5065418938,6937,164,CN
https://openalex.org/A5061227329,Elizabeth Murray,https://api.openalex.org/works?filter=author.id:A5061227329,334,69,GB
https://openalex.org/A5039620205,Ginger Zhe Jin,https://api.openalex.org/works?filter=author.id:A5039620205,257,30,US
https://openalex.org/A5011553526,Ji Lin,https://api.openalex.org/works?filter=author.id:A5011553526,176,32,CN
https://openalex.org/A5034692062,Helga De Valk,https://api.openalex.org/works?filter=author.id:A5034692062,156,11,NL
https://openalex.org/A5087645671,Stefan Leyk,https://api.openalex.org/works?filter=author.id:A5087645671,153,23,US
https://openalex.org/A5040381142,Abhijnan Chakraborty,https://api.openalex.org/works?filter=author.id:A5040381142,129,18,IN
https://openalex.org/A5026588382,Panote Siriaraya,https://api.openalex.org/works?filter=author.id:A5026588382,101,13,JP
https://openalex.org/A5074825066,Solon Barocas,https://api.openalex.org/works?filter=author.id:A5074825066,85,23,GB
https://openalex.org/A5079931812,Barbara Pacelli,https://api.openalex.org/works?filter=author.id:A5079931812,51,12,IT
https://openalex.org/A5011041186,Hannah Love,https://api.openalex.org/works?filter=author.id:A5011041186,34,4,US
https://openalex.org/A5006136084,Pierrick Milhorat,https://api.openalex.org/works?filter=author.id:A5006136084,30,6,JP
https://openalex.org/A5089292136,Marjolein Moorman,https://api.openalex.org/works?filter=author.id:A5089292136,30,11,NL
https://openalex.org/A5066165608,Matthew J. Denny,https://api.openalex.org/works?filter=author.id:A5066165608,27,7,US
https://openalex.org/A5030922563,Ye Cao,https://api.openalex.org/works?filter=author.id:A5030922563,23,9,CN
https://openalex.org/A5048199148,Zhiran Huang,https://api.openalex.org/works?filter=author.id:A5048199148,21,6,HK
https://openalex.org/A5017574493,Kamil Kanclerz,https://api.openalex.org/works?filter=author.id:A5017574493,19,6,PL
https://openalex.org/A5057749349,Hillary Koch,https://api.openalex.org/works?filter=author.id:A5057749349,18,4,US
https://openalex.org/A5041094757,Majed Samad,https://api.openalex.org/works?filter=author.id:A5041094757,16,8,US
https://openalex.org/A5032046883,Qibin He,https://api.openalex.org/works?filter=author.id:A5032046883,13,7,CN
https://openalex.org/A5003106951,Darya Malyutina,https://api.openalex.org/works?filter=author.id:A5003106951,12,3,RO
https://openalex.org/A5004271907,Lucas Battich,https://api.openalex.org/works?filter=author.id:A5004271907,7,2,DE
https://openalex.org/A5076658851,Javier Vásquez,https://api.openalex.org/works?filter=author.id:A5076658851,5,2,CL
https://openalex.org/A5029435330,Jiewei Chen,https://api.openalex.org/works?filter=author.id:A5029435330,3,1,CN
https://openalex.org/A5075423642,Nikolai Tschersich,https://api.openalex.org/works?filter=author.id:A5075423642,2,1,DE
https://openalex.org/A5003773351,George H. Weiss,https://api.openalex.org/works?filter=author.id:A5003773351,853,69,IL
